rating_diff,player,king_pos,checker,check_square_count
white,29,rook,16,1
white,29,rook,24,1
white,29,rook,55,3
white,29,rook,38,3
white,29,rook,6,3
white,29,rook,46,7
white,29,rook,60,4
white,29,rook,41,3
white,29,rook,37,1
white,29,rook,35,2
white,29,rook,45,2
white,29,rook,18,1
white,29,rook,4,2
white,29,rook,54,4
white,29,rook,27,1
white,29,rook,3,1
white,29,rook,10,1
white,29,rook,19,1
white,29,rook,44,1
white,29,rook,34,1
white,29,rook,57,1
white,29,rook,14,1
white,29,queen,59,5
white,29,queen,26,1
white,29,queen,58,1
white,29,queen,51,3
white,29,queen,63,6
white,29,queen,27,3
white,29,queen,57,3
white,29,queen,20,2
white,29,queen,13,1
white,29,queen,62,2
white,29,queen,21,1
white,29,queen,60,1
white,29,queen,36,5
white,29,queen,28,1
white,29,queen,12,1
white,29,queen,17,2
white,29,queen,16,1
white,29,queen,37,1
white,29,queen,11,2
white,29,queen,50,1
white,29,queen,4,1
white,29,queen,22,1
white,29,queen,44,1
white,29,queen,53,2
white,29,queen,56,2
white,29,queen,61,1
white,29,queen,24,1
white,29,queen,3,1
white,29,queen,45,1
white,29,queen,42,1
white,29,queen,49,1
white,29,bishop,36,4
white,29,bishop,37,1
white,29,bishop,33,2
white,29,bishop,44,1
white,29,bishop,53,1
white,29,bishop,9,1
white,29,bishop,27,1
white,29,bishop,30,1
white,29,bishop,26,1
white,29,bishop,17,2
white,29,bishop,13,1
white,29,bishop,51,1
white,29,pawn,45,6
white,29,pawn,36,7
white,29,pawn,37,1
white,29,pawn,51,3
white,29,pawn,38,19
white,29,pawn,34,3
white,29,pawn,30,2
white,29,pawn,54,1
white,29,pawn,39,4
white,29,pawn,18,1
white,29,pawn,28,1
white,29,pawn,46,2
white,29,pawn,35,2
white,29,pawn,44,1
white,26,rook,60,1
white,26,rook,7,3
white,26,rook,5,2
white,26,rook,48,6
white,26,rook,62,1
white,26,rook,45,1
white,26,rook,36,1
white,26,rook,52,2
white,26,rook,56,1
white,26,rook,47,1
white,26,rook,49,3
white,26,rook,32,1
white,26,rook,3,2
white,26,rook,37,1
white,26,rook,42,3
white,26,rook,34,3
white,26,rook,35,4
white,26,rook,33,2
white,26,rook,25,1
white,26,rook,11,3
white,26,rook,46,4
white,26,rook,4,3
white,26,rook,6,2
white,26,rook,28,1
white,26,rook,63,1
white,26,rook,41,4
white,26,rook,51,1
white,26,rook,43,1
white,26,rook,27,1
white,26,rook,19,2
white,26,rook,40,3
white,26,rook,15,2
white,26,rook,44,2
white,26,rook,39,1
white,26,rook,10,1
white,26,rook,53,2
white,26,rook,12,2
white,26,pawn,33,8
white,26,pawn,25,2
white,26,pawn,35,4
white,26,pawn,41,1
white,26,pawn,42,2
white,26,pawn,37,1
white,26,pawn,36,1
white,26,pawn,32,1
white,26,pawn,39,1
white,26,queen,19,1
white,26,queen,5,2
white,26,queen,56,3
white,26,queen,61,2
white,26,queen,52,2
white,26,queen,35,3
white,26,queen,27,1
white,26,queen,54,4
white,26,queen,43,4
white,26,queen,13,2
white,26,queen,59,1
white,26,queen,57,4
white,26,queen,30,3
white,26,queen,60,3
white,26,queen,42,5
white,26,queen,50,3
white,26,queen,25,1
white,26,queen,14,1
white,26,queen,55,1
white,26,queen,49,1
white,26,queen,1,1
white,26,queen,44,1
white,26,queen,29,1
white,26,queen,22,2
white,26,queen,23,1
white,26,queen,47,1
white,26,queen,39,1
white,26,queen,34,3
white,26,queen,45,1
white,26,queen,53,1
white,26,queen,33,1
white,26,queen,2,1
white,26,queen,36,1
white,26,queen,38,1
white,26,queen,40,1
white,26,queen,63,1
white,26,queen,8,1
white,26,knight,37,4
white,26,knight,33,1
white,26,knight,39,5
white,26,knight,29,2
white,26,knight,36,1
white,26,knight,27,2
white,26,knight,50,1
white,26,knight,40,1
white,26,knight,45,2
white,26,knight,10,1
white,26,knight,28,2
white,26,knight,38,1
white,26,knight,44,1
white,26,knight,34,2
white,26,knight,49,1
white,26,knight,51,2
white,26,knight,35,1
white,26,knight,52,1
white,26,knight,58,1
white,26,knight,12,1
white,26,bishop,9,3
white,26,bishop,18,2
white,26,bishop,39,1
white,26,bishop,22,1
white,26,bishop,43,1
white,26,bishop,28,1
white,26,bishop,30,2
white,26,bishop,29,1
white,26,bishop,49,1
white,26,bishop,34,1
white,21,bishop,28,2
white,21,bishop,26,5
white,21,bishop,18,2
white,21,bishop,60,1
white,21,bishop,44,4
white,21,bishop,47,3
white,21,bishop,22,1
white,21,bishop,32,1
white,21,bishop,53,1
white,21,bishop,38,3
white,21,bishop,33,2
white,21,bishop,36,2
white,21,bishop,29,3
white,21,bishop,54,1
white,21,bishop,41,1
white,21,bishop,61,1
white,21,bishop,11,1
white,21,bishop,43,2
white,21,bishop,20,1
white,21,bishop,27,1
white,21,bishop,10,1
white,21,bishop,16,1
white,21,queen,36,2
white,21,queen,35,2
white,21,queen,32,6
white,21,queen,25,3
white,21,queen,18,3
white,21,queen,61,6
white,21,queen,52,9
white,21,queen,29,11
white,21,queen,59,7
white,21,queen,58,4
white,21,queen,13,4
white,21,queen,63,3
white,21,queen,57,6
white,21,queen,34,3
white,21,queen,22,4
white,21,queen,50,12
white,21,queen,51,2
white,21,queen,60,8
white,21,queen,27,2
white,21,queen,44,4
white,21,queen,45,3
white,21,queen,37,2
white,21,queen,16,1
white,21,queen,19,6
white,21,queen,33,1
white,21,queen,49,2
white,21,queen,48,1
white,21,queen,43,3
white,21,queen,28,1
white,21,queen,62,4
white,21,queen,38,3
white,21,queen,24,1
white,21,queen,55,4
white,21,queen,46,4
white,21,queen,17,1
white,21,queen,20,3
white,21,queen,11,3
white,21,queen,53,3
white,21,queen,41,3
white,21,queen,47,2
white,21,queen,3,1
white,21,queen,1,1
white,21,queen,26,1
white,21,queen,5,2
white,21,queen,40,1
white,21,queen,0,1
white,21,queen,54,1
white,21,queen,15,2
white,21,queen,4,1
white,21,queen,42,1
white,21,rook,3,14
white,21,rook,54,9
white,21,rook,2,9
white,21,rook,50,18
white,21,rook,49,10
white,21,rook,42,8
white,21,rook,43,12
white,21,rook,44,8
white,21,rook,46,9
white,21,rook,4,17
white,21,rook,59,9
white,21,rook,51,6
white,21,rook,12,8
white,21,rook,33,2
white,21,rook,28,7
white,21,rook,29,6
white,21,rook,60,11
white,21,rook,55,4
white,21,rook,48,10
white,21,rook,36,6
white,21,rook,41,9
white,21,rook,62,6
white,21,rook,24,3
white,21,rook,25,1
white,21,rook,58,8
white,21,rook,35,3
white,21,rook,39,7
white,21,rook,47,4
white,21,rook,22,3
white,21,rook,6,8
white,21,rook,63,9
white,21,rook,57,6
white,21,rook,13,1
white,21,rook,27,1
white,21,rook,38,8
white,21,rook,0,1
white,21,rook,14,4
white,21,rook,11,3
white,21,rook,7,3
white,21,rook,32,5
white,21,rook,19,2
white,21,rook,56,7
white,21,rook,34,10
white,21,rook,40,4
white,21,rook,53,6
white,21,rook,45,3
white,21,rook,20,1
white,21,rook,37,3
white,21,rook,61,3
white,21,rook,30,2
white,21,rook,52,4
white,21,rook,23,2
white,21,rook,10,1
white,21,rook,1,2
white,21,rook,16,1
white,21,pawn,30,35
white,21,pawn,38,17
white,21,pawn,36,6
white,21,pawn,28,2
white,21,pawn,34,4
white,21,pawn,37,13
white,21,pawn,43,2
white,21,pawn,44,1
white,21,pawn,31,3
white,21,pawn,32,1
white,21,pawn,45,1
white,21,pawn,17,1
white,21,pawn,39,2
white,21,pawn,47,1
white,21,pawn,27,1
white,21,pawn,42,1
white,21,pawn,51,1
white,21,pawn,46,2
white,21,pawn,50,1
white,21,pawn,18,1
white,21,knight,38,1
white,21,knight,28,8
white,21,knight,53,5
white,21,knight,43,7
white,21,knight,47,2
white,21,knight,29,3
white,21,knight,34,2
white,21,knight,27,2
white,21,knight,18,3
white,21,knight,35,8
white,21,knight,19,2
white,21,knight,39,5
white,21,knight,37,6
white,21,knight,55,1
white,21,knight,41,2
white,21,knight,44,3
white,21,knight,23,2
white,21,knight,45,3
white,21,knight,60,1
white,21,knight,51,4
white,21,knight,26,2
white,21,knight,36,2
white,21,knight,25,4
white,21,knight,30,2
white,21,knight,50,1
white,21,knight,10,1
white,21,knight,61,1
white,12,rook,51,21
white,12,rook,45,7
white,12,rook,44,7
white,12,rook,6,10
white,12,rook,46,8
white,12,rook,52,4
white,12,rook,61,13
white,12,rook,54,11
white,12,rook,59,21
white,12,rook,42,8
white,12,rook,50,24
white,12,rook,3,21
white,12,rook,36,6
white,12,rook,33,9
white,12,rook,60,11
white,12,rook,27,5
white,12,rook,1,3
white,12,rook,56,6
white,12,rook,26,5
white,12,rook,39,8
white,12,rook,31,3
white,12,rook,23,4
white,12,rook,34,6
white,12,rook,38,8
white,12,rook,37,6
white,12,rook,53,8
white,12,rook,41,13
white,12,rook,13,7
white,12,rook,21,4
white,12,rook,29,8
white,12,rook,55,3
white,12,rook,58,13
white,12,rook,25,3
white,12,rook,5,8
white,12,rook,15,1
white,12,rook,20,4
white,12,rook,35,7
white,12,rook,2,5
white,12,rook,49,14
white,12,rook,32,2
white,12,rook,57,11
white,12,rook,48,5
white,12,rook,14,1
white,12,rook,62,11
white,12,rook,63,4
white,12,rook,30,3
white,12,rook,47,4
white,12,rook,18,2
white,12,rook,40,5
white,12,rook,28,9
white,12,rook,43,7
white,12,rook,7,3
white,12,rook,19,5
white,12,rook,11,2
white,12,rook,22,1
white,12,rook,9,2
white,12,rook,10,1
white,12,rook,17,1
white,12,rook,24,1
white,12,bishop,54,5
white,12,bishop,32,2
white,12,bishop,36,3
white,12,bishop,28,3
white,12,bishop,19,3
white,12,bishop,37,4
white,12,bishop,17,1
white,12,bishop,33,7
white,12,bishop,26,4
white,12,bishop,42,5
white,12,bishop,11,3
white,12,bishop,18,2
white,12,bishop,47,1
white,12,bishop,43,4
white,12,bishop,44,9
white,12,bishop,20,5
white,12,bishop,29,4
white,12,bishop,51,5
white,12,bishop,62,1
white,12,bishop,35,7
white,12,bishop,38,7
white,12,bishop,34,3
white,12,bishop,45,7
white,12,bishop,52,4
white,12,bishop,53,5
white,12,bishop,31,1
white,12,bishop,21,1
white,12,bishop,46,1
white,12,bishop,50,1
white,12,bishop,23,1
white,12,bishop,25,4
white,12,bishop,27,1
white,12,bishop,13,1
white,12,bishop,6,1
white,12,bishop,16,1
white,12,bishop,41,1
white,12,bishop,55,1
white,12,knight,52,10
white,12,knight,35,14
white,12,knight,36,13
white,12,knight,43,16
white,12,knight,48,5
white,12,knight,18,4
white,12,knight,44,6
white,12,knight,26,9
white,12,knight,33,6
white,12,knight,28,6
white,12,knight,22,1
white,12,knight,39,4
white,12,knight,29,7
white,12,knight,45,15
white,12,knight,50,9
white,12,knight,53,10
white,12,knight,20,3
white,12,knight,37,9
white,12,knight,38,4
white,12,knight,42,7
white,12,knight,34,8
white,12,knight,58,1
white,12,knight,46,4
white,12,knight,27,2
white,12,knight,41,4
white,12,knight,21,1
white,12,knight,49,2
white,12,knight,25,1
white,12,knight,40,1
white,12,knight,51,3
white,12,knight,32,1
white,12,knight,14,1
white,12,knight,19,1
white,12,knight,31,1
white,12,knight,16,1
white,12,knight,55,1
white,12,knight,30,1
white,12,knight,47,1
white,12,queen,35,18
white,12,queen,59,7
white,12,queen,46,6
white,12,queen,42,11
white,12,queen,33,11
white,12,queen,17,6
white,12,queen,58,9
white,12,queen,27,6
white,12,queen,39,5
white,12,queen,61,8
white,12,queen,30,4
white,12,queen,53,13
white,12,queen,57,10
white,12,queen,25,6
white,12,queen,22,3
white,12,queen,38,6
white,12,queen,37,7
white,12,queen,28,8
white,12,queen,10,1
white,12,queen,60,16
white,12,queen,36,13
white,12,queen,63,7
white,12,queen,54,3
white,12,queen,19,5
white,12,queen,31,6
white,12,queen,55,5
white,12,queen,45,7
white,12,queen,26,8
white,12,queen,18,2
white,12,queen,7,1
white,12,queen,44,17
white,12,queen,50,8
white,12,queen,49,11
white,12,queen,23,3
white,12,queen,47,1
white,12,queen,52,14
white,12,queen,48,7
white,12,queen,32,5
white,12,queen,62,8
white,12,queen,51,7
white,12,queen,24,12
white,12,queen,41,2
white,12,queen,56,13
white,12,queen,20,2
white,12,queen,1,1
white,12,queen,21,3
white,12,queen,43,8
white,12,queen,34,3
white,12,queen,11,2
white,12,queen,16,3
white,12,queen,9,2
white,12,queen,40,2
white,12,queen,5,1
white,12,queen,29,2
white,12,pawn,35,4
white,12,pawn,29,2
white,12,pawn,30,8
white,12,pawn,37,2
white,12,pawn,44,4
white,12,pawn,17,2
white,12,pawn,42,6
white,12,pawn,45,6
white,12,pawn,36,3
white,12,pawn,38,3
white,12,pawn,41,2
white,12,pawn,55,3
white,12,pawn,51,2
white,12,pawn,43,1
white,12,pawn,34,1
white,12,pawn,46,3
white,12,pawn,28,4
white,12,pawn,53,2
white,12,pawn,21,4
white,12,pawn,18,1
white,12,pawn,50,1
white,12,pawn,24,1
white,12,pawn,27,1
white,12,pawn,33,2
white,42,knight,53,1
white,42,knight,44,1
white,42,knight,36,1
white,42,knight,37,1
white,42,knight,33,1
white,42,knight,51,1
white,42,knight,41,1
white,42,knight,43,1
white,42,knight,40,1
white,42,pawn,45,1
white,42,pawn,46,1
white,42,pawn,35,1
white,42,pawn,44,1
white,42,pawn,51,1
white,42,pawn,49,7
white,42,pawn,48,4
white,42,pawn,41,2
white,42,pawn,20,1
white,42,pawn,33,1
white,42,bishop,36,1
white,42,bishop,18,1
white,42,bishop,13,1
white,42,bishop,59,1
white,42,rook,14,1
white,42,rook,35,2
white,42,rook,54,1
white,42,rook,53,3
white,42,rook,55,1
white,42,rook,49,2
white,42,rook,57,2
white,42,rook,51,4
white,42,rook,8,1
white,42,rook,62,2
white,42,rook,58,1
white,42,rook,12,1
white,42,rook,59,1
white,42,rook,39,3
white,42,rook,45,1
white,42,rook,44,1
white,42,rook,36,1
white,42,rook,34,1
white,42,rook,20,1
white,42,rook,52,1
white,42,rook,48,1
white,42,queen,59,4
white,42,queen,28,1
white,42,queen,27,1
white,42,queen,19,1
white,42,queen,21,2
white,42,queen,35,1
white,42,queen,57,3
white,42,queen,17,1
white,42,queen,25,2
white,42,queen,9,1
white,42,queen,60,2
white,42,queen,47,1
white,42,queen,61,1
white,42,queen,52,1
white,42,queen,45,1
white,42,queen,56,1
white,42,queen,49,1
white,42,queen,58,1
white,42,queen,51,2
white,42,queen,24,1
white,11,bishop,45,1
white,11,bishop,26,3
white,11,bishop,33,3
white,11,bishop,55,2
white,11,bishop,50,1
white,11,bishop,51,5
white,11,bishop,38,2
white,11,bishop,19,6
white,11,bishop,36,5
white,11,bishop,35,5
white,11,bishop,44,4
white,11,bishop,27,3
white,11,bishop,47,3
white,11,bishop,54,1
white,11,bishop,53,7
white,11,bishop,9,1
white,11,bishop,40,2
white,11,bishop,28,1
white,11,bishop,20,1
white,11,bishop,49,1
white,11,bishop,23,1
white,11,bishop,12,1
white,11,bishop,42,4
white,11,bishop,24,1
white,11,bishop,25,1
white,11,bishop,34,1
white,11,bishop,16,2
white,11,bishop,43,1
white,11,bishop,46,2
white,11,bishop,37,1
white,11,bishop,13,1
white,11,bishop,48,1
white,11,bishop,60,1
white,11,pawn,36,3
white,11,pawn,18,8
white,11,pawn,27,2
white,11,pawn,37,4
white,11,pawn,50,2
white,11,pawn,26,4
white,11,pawn,39,3
white,11,pawn,17,1
white,11,pawn,22,2
white,11,pawn,35,6
white,11,pawn,25,3
white,11,pawn,19,1
white,11,pawn,29,1
white,11,pawn,32,2
white,11,pawn,38,2
white,11,pawn,23,1
white,11,pawn,30,1
white,11,pawn,45,1
white,11,pawn,51,2
white,11,pawn,20,1
white,11,pawn,47,1
white,11,pawn,16,2
white,11,pawn,33,2
white,11,pawn,44,1
white,11,rook,21,6
white,11,rook,42,6
white,11,rook,52,10
white,11,rook,59,3
white,11,rook,31,4
white,11,rook,39,7
white,11,rook,60,16
white,11,rook,2,5
white,11,rook,50,7
white,11,rook,51,7
white,11,rook,53,11
white,11,rook,44,5
white,11,rook,43,7
white,11,rook,29,4
white,11,rook,54,10
white,11,rook,55,11
white,11,rook,28,3
white,11,rook,36,3
white,11,rook,4,10
white,11,rook,46,7
white,11,rook,6,10
white,11,rook,1,3
white,11,rook,33,3
white,11,rook,18,4
white,11,rook,62,6
white,11,rook,47,8
white,11,rook,5,8
white,11,rook,38,6
white,11,rook,49,10
white,11,rook,58,5
white,11,rook,27,1
white,11,rook,20,8
white,11,rook,17,2
white,11,rook,41,6
white,11,rook,35,7
white,11,rook,30,3
white,11,rook,10,1
white,11,rook,13,4
white,11,rook,48,8
white,11,rook,57,5
white,11,rook,40,3
white,11,rook,26,2
white,11,rook,23,2
white,11,rook,16,2
white,11,rook,25,3
white,11,rook,56,2
white,11,rook,34,1
white,11,rook,0,1
white,11,rook,61,6
white,11,rook,24,4
white,11,rook,45,6
white,11,rook,37,3
white,11,rook,22,3
white,11,rook,32,4
white,11,rook,7,1
white,11,rook,19,3
white,11,rook,12,2
white,11,rook,63,3
white,11,knight,50,8
white,11,knight,44,12
white,11,knight,43,6
white,11,knight,25,2
white,11,knight,20,2
white,11,knight,27,1
white,11,knight,42,4
white,11,knight,35,11
white,11,knight,46,4
white,11,knight,41,2
white,11,knight,51,3
white,11,knight,52,15
white,11,knight,19,3
white,11,knight,26,2
white,11,knight,12,3
white,11,knight,36,10
white,11,knight,18,2
white,11,knight,9,3
white,11,knight,45,7
white,11,knight,54,1
white,11,knight,37,5
white,11,knight,47,2
white,11,knight,53,3
white,11,knight,60,1
white,11,knight,34,1
white,11,knight,49,1
white,11,knight,61,3
white,11,knight,33,1
white,11,knight,21,3
white,11,knight,14,1
white,11,knight,4,1
white,11,knight,31,2
white,11,knight,38,3
white,11,knight,55,2
white,11,knight,15,1
white,11,knight,5,1
white,11,knight,62,1
white,11,knight,22,1
white,11,queen,35,4
white,11,queen,36,11
white,11,queen,52,9
white,11,queen,18,7
white,11,queen,10,2
white,11,queen,44,9
white,11,queen,28,6
white,11,queen,27,3
white,11,queen,41,4
white,11,queen,45,9
white,11,queen,37,10
white,11,queen,19,1
white,11,queen,29,8
white,11,queen,47,7
white,11,queen,63,6
white,11,queen,56,4
white,11,queen,48,4
white,11,queen,53,6
white,11,queen,17,6
white,11,queen,24,7
white,11,queen,55,2
white,11,queen,57,4
white,11,queen,34,1
white,11,queen,6,2
white,11,queen,58,6
white,11,queen,62,6
white,11,queen,43,3
white,11,queen,61,8
white,11,queen,21,3
white,11,queen,60,13
white,11,queen,49,4
white,11,queen,33,2
white,11,queen,30,5
white,11,queen,4,1
white,11,queen,16,1
white,11,queen,51,6
white,11,queen,12,4
white,11,queen,59,5
white,11,queen,5,2
white,11,queen,46,8
white,11,queen,31,4
white,11,queen,13,3
white,11,queen,42,8
white,11,queen,14,4
white,11,queen,54,2
white,11,queen,38,5
white,11,queen,26,1
white,11,queen,50,3
white,11,queen,39,2
white,11,queen,23,2
white,11,queen,25,1
white,11,queen,22,1
white,11,queen,7,1
white,11,queen,32,1
white,11,queen,20,1
white,19,rook,53,10
white,19,rook,29,3
white,19,rook,63,2
white,19,rook,50,4
white,19,rook,45,5
white,19,rook,60,12
white,19,rook,27,4
white,19,rook,12,3
white,19,rook,13,4
white,19,rook,34,4
white,19,rook,6,2
white,19,rook,4,11
white,19,rook,20,1
white,19,rook,47,4
white,19,rook,46,4
white,19,rook,28,3
white,19,rook,61,5
white,19,rook,57,3
white,19,rook,23,3
white,19,rook,44,2
white,19,rook,36,1
white,19,rook,54,12
white,19,rook,55,3
white,19,rook,42,2
white,19,rook,41,3
white,19,rook,26,3
white,19,rook,5,4
white,19,rook,56,4
white,19,rook,62,4
white,19,rook,37,4
white,19,rook,1,2
white,19,rook,49,6
white,19,rook,38,1
white,19,rook,48,7
white,19,rook,51,2
white,19,rook,43,1
white,19,rook,10,3
white,19,rook,52,4
white,19,rook,22,2
white,19,rook,21,1
white,19,rook,59,1
white,19,rook,33,2
white,19,rook,15,1
white,19,rook,40,2
white,19,rook,39,2
white,19,rook,32,2
white,19,rook,2,1
white,19,pawn,45,1
white,19,pawn,29,4
white,19,pawn,36,4
white,19,pawn,42,3
white,19,pawn,53,2
white,19,pawn,43,2
white,19,pawn,28,7
white,19,pawn,38,1
white,19,pawn,26,8
white,19,pawn,35,2
white,19,pawn,31,1
white,19,pawn,23,1
white,19,pawn,33,1
white,19,pawn,46,1
white,19,pawn,30,2
white,19,pawn,37,2
white,19,pawn,40,1
white,19,pawn,48,1
white,19,pawn,49,1
white,19,pawn,25,3
white,19,pawn,34,1
white,19,pawn,32,1
white,19,queen,60,2
white,19,queen,51,2
white,19,queen,27,3
white,19,queen,36,3
white,19,queen,44,3
white,19,queen,52,3
white,19,queen,45,2
white,19,queen,46,2
white,19,queen,39,1
white,19,queen,37,8
white,19,queen,34,2
white,19,queen,53,3
white,19,queen,35,5
white,19,queen,58,6
white,19,queen,55,2
white,19,queen,21,2
white,19,queen,49,4
white,19,queen,41,2
white,19,queen,48,2
white,19,queen,59,5
white,19,queen,29,2
white,19,queen,30,1
white,19,queen,26,2
white,19,queen,18,3
white,19,queen,10,1
white,19,queen,31,1
white,19,queen,12,1
white,19,queen,56,3
white,19,queen,28,5
white,19,queen,25,3
white,19,queen,61,2
white,19,queen,63,2
white,19,queen,38,2
white,19,queen,57,1
white,19,queen,20,1
white,19,queen,42,1
white,19,queen,24,2
white,19,queen,22,1
white,19,bishop,17,1
white,19,bishop,44,3
white,19,bishop,33,1
white,19,bishop,34,2
white,19,bishop,27,4
white,19,bishop,54,1
white,19,bishop,61,2
white,19,bishop,53,2
white,19,bishop,2,2
white,19,bishop,52,2
white,19,bishop,11,1
white,19,bishop,36,1
white,19,bishop,42,1
white,19,bishop,43,3
white,19,bishop,51,2
white,19,bishop,21,1
white,19,bishop,38,1
white,19,bishop,23,1
white,19,bishop,18,1
white,19,knight,42,5
white,19,knight,37,3
white,19,knight,53,2
white,19,knight,47,3
white,19,knight,27,4
white,19,knight,46,2
white,19,knight,63,1
white,19,knight,26,2
white,19,knight,50,1
white,19,knight,35,3
white,19,knight,28,4
white,19,knight,43,5
white,19,knight,38,1
white,19,knight,36,2
white,19,knight,29,1
white,19,knight,30,1
white,19,knight,44,2
white,19,knight,49,2
white,19,knight,59,3
white,19,knight,41,3
white,19,knight,51,1
white,19,knight,34,2
white,19,knight,18,1
white,19,knight,52,3
white,19,knight,58,1
white,19,knight,20,1
white,19,knight,45,1
white,19,knight,60,1
white,19,knight,25,2
white,19,knight,31,1
white,19,knight,21,1
white,19,knight,32,1
white,19,knight,57,1
white,19,knight,1,1
white,19,knight,15,1
white,19,knight,5,1
white,1,pawn,53,8
white,1,pawn,24,4
white,1,pawn,55,5
white,1,pawn,45,2
white,1,pawn,46,3
white,1,pawn,42,2
white,1,pawn,38,3
white,1,pawn,26,3
white,1,pawn,27,1
white,1,pawn,16,1
white,1,pawn,17,2
white,1,pawn,25,3
white,1,pawn,33,2
white,1,pawn,37,4
white,1,pawn,29,1
white,1,pawn,39,1
white,1,pawn,54,2
white,1,pawn,35,1
white,1,pawn,51,1
white,1,pawn,44,2
white,1,rook,38,4
white,1,rook,55,8
white,1,rook,2,8
white,1,rook,63,13
white,1,rook,61,8
white,1,rook,50,15
white,1,rook,59,39
white,1,rook,60,17
white,1,rook,53,10
white,1,rook,46,9
white,1,rook,13,3
white,1,rook,49,5
white,1,rook,3,14
white,1,rook,32,1
white,1,rook,33,2
white,1,rook,56,3
white,1,rook,5,11
white,1,rook,4,9
white,1,rook,44,8
white,1,rook,28,5
white,1,rook,35,2
white,1,rook,27,4
white,1,rook,6,7
white,1,rook,18,5
white,1,rook,51,14
white,1,rook,37,6
white,1,rook,45,4
white,1,rook,43,5
white,1,rook,36,1
white,1,rook,52,3
white,1,rook,54,10
white,1,rook,57,3
white,1,rook,58,8
white,1,rook,25,2
white,1,rook,62,7
white,1,rook,26,3
white,1,rook,34,1
white,1,rook,24,1
white,1,rook,47,3
white,1,rook,48,3
white,1,rook,42,2
white,1,rook,22,3
white,1,rook,29,1
white,1,rook,31,1
white,1,rook,41,1
white,1,rook,39,1
white,1,rook,11,3
white,1,rook,7,3
white,1,rook,21,1
white,1,rook,14,1
white,1,rook,10,1
white,1,queen,27,13
white,1,queen,45,11
white,1,queen,53,13
white,1,queen,37,9
white,1,queen,56,7
white,1,queen,59,12
white,1,queen,55,13
white,1,queen,46,13
white,1,queen,54,10
white,1,queen,30,9
white,1,queen,39,7
white,1,queen,24,5
white,1,queen,35,14
white,1,queen,38,7
white,1,queen,36,7
white,1,queen,21,3
white,1,queen,10,1
white,1,queen,17,3
white,1,queen,26,13
white,1,queen,57,8
white,1,queen,42,7
white,1,queen,28,6
white,1,queen,52,9
white,1,queen,34,1
white,1,queen,44,18
white,1,queen,47,6
white,1,queen,29,6
white,1,queen,63,13
white,1,queen,43,3
white,1,queen,41,2
white,1,queen,12,4
white,1,queen,33,4
white,1,queen,49,6
white,1,queen,48,3
white,1,queen,58,11
white,1,queen,60,12
white,1,queen,40,4
white,1,queen,16,2
white,1,queen,51,5
white,1,queen,62,8
white,1,queen,19,1
white,1,queen,61,7
white,1,queen,23,5
white,1,queen,20,2
white,1,queen,31,2
white,1,queen,50,3
white,1,queen,25,2
white,1,queen,15,1
white,1,queen,14,1
white,1,queen,5,1
white,1,queen,11,2
white,1,queen,6,1
white,1,queen,18,2
white,1,bishop,39,3
white,1,bishop,21,2
white,1,bishop,23,3
white,1,bishop,44,11
white,1,bishop,53,6
white,1,bishop,33,3
white,1,bishop,26,6
white,1,bishop,61,1
white,1,bishop,19,3
white,1,bishop,30,1
white,1,bishop,3,1
white,1,bishop,46,4
white,1,bishop,41,2
white,1,bishop,29,1
white,1,bishop,43,2
white,1,bishop,36,3
white,1,bishop,27,4
white,1,bishop,18,3
white,1,bishop,38,1
white,1,bishop,5,1
white,1,bishop,42,2
white,1,bishop,35,5
white,1,bishop,51,2
white,1,bishop,28,2
white,1,bishop,40,1
white,1,bishop,49,1
white,1,bishop,17,1
white,1,bishop,52,1
white,1,bishop,37,1
white,1,bishop,34,1
white,1,bishop,31,3
white,1,bishop,22,1
white,1,knight,35,7
white,1,knight,28,4
white,1,knight,52,13
white,1,knight,43,18
white,1,knight,44,11
white,1,knight,45,15
white,1,knight,38,8
white,1,knight,53,6
white,1,knight,31,1
white,1,knight,39,1
white,1,knight,50,6
white,1,knight,61,1
white,1,knight,47,3
white,1,knight,42,3
white,1,knight,51,2
white,1,knight,41,3
white,1,knight,56,1
white,1,knight,46,1
white,1,knight,37,5
white,1,knight,48,2
white,1,knight,26,2
white,1,knight,34,2
white,1,knight,54,4
white,1,knight,36,2
white,1,knight,58,2
white,1,knight,33,2
white,1,knight,27,3
white,1,knight,22,1
white,1,knight,24,2
white,1,knight,30,1
white,1,knight,57,1
white,1,knight,40,1
white,1,knight,29,2
white,1,knight,49,2
white,1,knight,19,1
white,1,knight,60,1
white,16,queen,63,1
white,16,queen,39,1
white,16,queen,60,2
white,16,queen,56,2
white,16,queen,59,2
white,16,queen,54,2
white,16,queen,27,1
white,16,queen,31,2
white,16,queen,52,1
white,16,queen,34,1
white,16,queen,61,2
white,16,queen,29,2
white,16,queen,62,1
white,16,queen,57,1
white,16,queen,25,1
white,16,queen,30,2
white,16,queen,42,1
white,16,queen,21,1
white,16,queen,55,1
white,16,queen,23,1
white,16,queen,20,1
white,16,queen,50,1
white,16,queen,26,1
white,16,rook,25,2
white,16,rook,26,2
white,16,rook,4,3
white,16,rook,37,3
white,16,rook,44,2
white,16,rook,47,1
white,16,rook,60,3
white,16,rook,52,3
white,16,rook,41,1
white,16,rook,46,1
white,16,rook,35,1
white,16,rook,22,1
white,16,rook,51,2
white,16,rook,59,2
white,16,rook,5,1
